"","Sample_set","Site","Date","Zone_name","Zone","Meter","Vegetation_species","pcent_basal_cover","Elevation_NAVD88","Elevation_MSL","Simplified_zone_name"
"10870",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",17,"Pneumatophore",3,0.535129216666667,0.852129216666667,"Mangrove"
"10871",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",17,"woody debris",2,0.535129216666667,0.852129216666667,"Mangrove"
"10872",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",18,"Rhizophora mangle",1,0.44366617,0.76066617,"Salt-tolerant trees"
"10873",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",18,"Pneumatophore",8,0.44366617,0.76066617,"Salt-tolerant trees"
"10874",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",18,"woody debris",13,0.44366617,0.76066617,"Salt-tolerant trees"
"10875",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",18,"Laguncularia racemosa",1,0.44366617,0.76066617,"Salt-tolerant trees"
"10876",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",19,"Rhizophora mangle",2,0.60792981,0.92492981,"Salt-tolerant trees"
"10877",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",19,"woody debris",30,0.60792981,0.92492981,"Salt-tolerant trees"
"10878",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",19,"Avicennia germinans",1,0.60792981,0.92492981,"Salt-tolerant trees"
"10879",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",19,"Pneumatophore",2,0.60792981,0.92492981,"Salt-tolerant trees"
"10880",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",20,"woody debris",18,0.73264345,1.04964345,"Salt-tolerant trees"
"10881",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",20,"Pneumatophore",1,0.73264345,1.04964345,"Salt-tolerant trees"
"10882",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",21,"Pneumatophore",1,0.81780709,1.13480709,"Salt-tolerant trees"
"10883",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",21,"woody debris",3,0.81780709,1.13480709,"Salt-tolerant trees"
"10884",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",22,"woody debris",50,0.811705383333333,1.12870538333333,"Salt-tolerant trees"
"10885",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",22,"Pneumatophore",1,0.811705383333333,1.12870538333333,"Salt-tolerant trees"
"10886",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",23,"Rhizophora mangle",1,0.79642831,1.11342831,"Salt-tolerant trees"
"10887",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",23,"Laguncularia racemosa",1,0.79642831,1.11342831,"Salt-tolerant trees"
"10888",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",23,"woody debris",36,0.79642831,1.11342831,"Salt-tolerant trees"
"10889",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",23,"Pneumatophore",1,0.79642831,1.11342831,"Salt-tolerant trees"
"10890",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",24,"Laguncularia racemosa",1,0.77197587,1.08897587,"Salt-tolerant trees"
"10891",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",24,"woody debris",50,0.77197587,1.08897587,"Salt-tolerant trees"
"10892",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",24,"Rhizophora mangle",1,0.77197587,1.08897587,"Salt-tolerant trees"
"10893",3,"Upper Tampa Bay Park","5/19/2023","Schinus terebinthifolius","B",24,"Pneumatophore",2,0.77197587,1.08897587,"Salt-tolerant trees"
"10894",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",25,"Rhizophora mangle",1,0.759648876666667,1.07664887666667,"Mangrove"
"10895",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",25,"Laguncularia racemosa",1,0.759648876666667,1.07664887666667,"Mangrove"
"10896",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",25,"woody debris",30,0.759648876666667,1.07664887666667,"Mangrove"
"10897",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",25,"Pneumatophore",2,0.759648876666667,1.07664887666667,"Mangrove"
"10898",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",26,"Avicennia germinans",3,0.708695093333333,1.02569509333333,"Mangrove"
"10899",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",26,"Blutaparon vermiculare",2,0.708695093333333,1.02569509333333,"Mangrove"
"10900",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",26,"Pneumatophore",1,0.708695093333333,1.02569509333333,"Mangrove"
"10901",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",26,"woody debris",2,0.708695093333333,1.02569509333333,"Mangrove"
"10902",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",27,"Avicennia germinans",8,0.61911452,0.93611452,"Mangrove"
"10903",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",27,"Laguncularia racemosa",1,0.61911452,0.93611452,"Mangrove"
"10904",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",27,"Pneumatophore",3,0.61911452,0.93611452,"Mangrove"
"10905",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",27,"woody debris",1,0.61911452,0.93611452,"Mangrove"
"10906",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",28,"Avicennia germinans",3,0.61747814,0.93447814,"Mangrove"
"10907",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",28,"Pneumatophore",4,0.61747814,0.93447814,"Mangrove"
"10908",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",28,"woody debris",2,0.61747814,0.93447814,"Mangrove"
"10909",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",29,"Avicennia germinans",2,0.662449633333333,0.979449633333333,"Mangrove"
"10910",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",29,"Pneumatophore",3,0.662449633333333,0.979449633333333,"Mangrove"
"10911",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",29,"woody debris",3,0.662449633333333,0.979449633333333,"Mangrove"
"10912",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",30,"Avicennia germinans",4,0.754029,1.071029,"Mangrove"
"10913",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",30,"Pneumatophore",5,0.754029,1.071029,"Mangrove"
"10914",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",30,"woody debris",3,0.754029,1.071029,"Mangrove"
"10915",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",31,"Avicennia germinans",2,0.657255833333333,0.974255833333333,"Mangrove"
"10916",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",31,"Laguncularia racemosa",1,0.657255833333333,0.974255833333333,"Mangrove"
"10917",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",31,"Pneumatophore",4,0.657255833333333,0.974255833333333,"Mangrove"
"10918",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",31,"woody debris",4,0.657255833333333,0.974255833333333,"Mangrove"
"10919",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",32,"Avicennia germinans",4,0.611465693333333,0.928465693333333,"Mangrove"
"10920",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",32,"Pneumatophore",3,0.611465693333333,0.928465693333333,"Mangrove"
"10921",3,"Upper Tampa Bay Park","5/19/2023","Short mangrove","C",32,"woody debris",6,0.611465693333333,0.928465693333333,"Mangrove"
"10922",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",33,"Avicennia germinans",1,0.61665858,0.93365858,"Mangrove"
"10923",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",33,"Pneumatophore",5,0.61665858,0.93365858,"Mangrove"
"10924",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",33,"woody debris",8,0.61665858,0.93365858,"Mangrove"
"10925",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",34,"Avicennia germinans",5,0.571590826666667,0.888590826666667,"Mangrove"
"10926",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",34,"Pneumatophore",6,0.571590826666667,0.888590826666667,"Mangrove"
"10927",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",34,"woody debris",10,0.571590826666667,0.888590826666667,"Mangrove"
"10928",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",35,"Avicennia germinans",3,0.556601453333333,0.873601453333333,"Mangrove"
"10929",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",35,"Laguncularia racemosa",1,0.556601453333333,0.873601453333333,"Mangrove"
"10930",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",35,"Pneumatophore",5,0.556601453333333,0.873601453333333,"Mangrove"
"10931",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",35,"woody debris",8,0.556601453333333,0.873601453333333,"Mangrove"
"10932",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",36,"Avicennia germinans",4,0.57169046,0.88869046,"Mangrove"
"10933",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",36,"Pneumatophore",6,0.57169046,0.88869046,"Mangrove"
"10934",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",36,"woody debris",10,0.57169046,0.88869046,"Mangrove"
"10935",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",37,"Laguncularia racemosa",2,0.56264804,0.87964804,"Mangrove"
"10936",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",37,"Avicennia germinans",2,0.56264804,0.87964804,"Mangrove"
"10937",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",37,"Pneumatophore",4,0.56264804,0.87964804,"Mangrove"
"10938",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",37,"woody debris",7,0.56264804,0.87964804,"Mangrove"
"10939",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",38,"Avicennia germinans",6,0.57495802,0.89195802,"Mangrove"
"10940",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",38,"Laguncularia racemosa",1,0.57495802,0.89195802,"Mangrove"
"10941",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",38,"Pneumatophore",5,0.57495802,0.89195802,"Mangrove"
"10942",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",38,"woody debris",6,0.57495802,0.89195802,"Mangrove"
"10943",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",38,"Blutaparon vermiculare",1,0.57495802,0.89195802,"Mangrove"
"10944",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",39,"Avicennia germinans",2,0.6086204,0.9256204,"Mangrove"
"10945",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",39,"Blutaparon vermiculare",1,0.6086204,0.9256204,"Mangrove"
"10946",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",39,"Pneumatophore",3,0.6086204,0.9256204,"Mangrove"
"10947",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",39,"woody debris",2,0.6086204,0.9256204,"Mangrove"
"10948",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",40,"Avicennia germinans",5,0.601670253333333,0.918670253333333,"Mangrove"
"10949",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",40,"Laguncularia racemosa",1,0.601670253333333,0.918670253333333,"Mangrove"
"10950",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",40,"Blutaparon vermiculare",3,0.601670253333333,0.918670253333333,"Mangrove"
"10951",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",40,"Pneumatophore",4,0.601670253333333,0.918670253333333,"Mangrove"
"10952",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",40,"woody debris",2,0.601670253333333,0.918670253333333,"Mangrove"
"10953",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",41,"Laguncularia racemosa",6,0.60601017,0.92301017,"Mangrove"
"10954",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",41,"Avicennia germinans",2,0.60601017,0.92301017,"Mangrove"
"10955",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",41,"Blutaparon vermiculare",3,0.60601017,0.92301017,"Mangrove"
"10956",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",41,"woody debris",3,0.60601017,0.92301017,"Mangrove"
"10957",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",41,"Pneumatophore",3,0.60601017,0.92301017,"Mangrove"
"10958",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",42,"Laguncularia racemosa",3,0.62164015,0.93864015,"Mangrove"
"10959",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",42,"Avicennia germinans",2,0.62164015,0.93864015,"Mangrove"
"10960",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",42,"Blutaparon vermiculare",8,0.62164015,0.93864015,"Mangrove"
"10961",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",42,"Pneumatophore",3,0.62164015,0.93864015,"Mangrove"
"10962",3,"Upper Tampa Bay Park","5/25/2023","Short mangrove","C",42,"woody debris",6,0.62164015,0.93864015,"Mangrove"
"10963",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",43,"Batis maritima",2,0.66814841,0.98514841,"Salt barren"
"10964",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",43,"Laguncularia racemosa",1,0.66814841,0.98514841,"Salt barren"
"10965",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",43,"Blutaparon vermiculare",2,0.66814841,0.98514841,"Salt barren"
"10966",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",43,"Pneumatophore",2,0.66814841,0.98514841,"Salt barren"
"10967",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",43,"woody debris",7,0.66814841,0.98514841,"Salt barren"
"10968",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Batis maritima",3,0.705240586666667,1.02224058666667,"Salt barren"
"10969",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Blutaparon vermiculare",1,0.705240586666667,1.02224058666667,"Salt barren"
"10970",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Avicennia germinans",1,0.705240586666667,1.02224058666667,"Salt barren"
"10971",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Salicornia bigelovii",1,0.705240586666667,1.02224058666667,"Salt barren"
"10972",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Sporobolus virginicus",7,0.705240586666667,1.02224058666667,"Salt barren"
"10973",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Laguncularia racemosa",1,0.705240586666667,1.02224058666667,"Salt barren"
"10974",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Pneumatophore",3,0.705240586666667,1.02224058666667,"Salt barren"
"10975",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"woody debris",3,0.705240586666667,1.02224058666667,"Salt barren"
"10976",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",44,"Conocarpus erectus",2,0.705240586666667,1.02224058666667,"Salt barren"
"10977",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Salicornia bigelovii",2,0.73291668,1.04991668,"Salt barren"
"10978",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Batis maritima",3,0.73291668,1.04991668,"Salt barren"
"10979",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Sporobolus virginicus",3,0.73291668,1.04991668,"Salt barren"
"10980",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Blutaparon vermiculare",1,0.73291668,1.04991668,"Salt barren"
"10981",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Pneumatophore",4,0.73291668,1.04991668,"Salt barren"
"10982",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Laguncularia racemosa",1,0.73291668,1.04991668,"Salt barren"
"10983",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"Avicennia germinans",1,0.73291668,1.04991668,"Salt barren"
"10984",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",45,"woody debris",1,0.73291668,1.04991668,"Salt barren"
"10985",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Avicennia germinans",1,0.690919546666667,1.00791954666667,"Salt barren"
"10986",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Laguncularia racemosa",1,0.690919546666667,1.00791954666667,"Salt barren"
"10987",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Salicornia bigelovii",2,0.690919546666667,1.00791954666667,"Salt barren"
"10988",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Batis maritima",2,0.690919546666667,1.00791954666667,"Salt barren"
"10989",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Blutaparon vermiculare",2,0.690919546666667,1.00791954666667,"Salt barren"
"10990",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Sporobolus virginicus",3,0.690919546666667,1.00791954666667,"Salt barren"
"10991",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Distichlis littoralis",1,0.690919546666667,1.00791954666667,"Salt barren"
"10992",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"Pneumatophore",2,0.690919546666667,1.00791954666667,"Salt barren"
"10993",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",46,"woody debris",2,0.690919546666667,1.00791954666667,"Salt barren"
"10994",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Avicennia germinans",1,0.681937963333333,0.998937963333333,"Salt barren"
"10995",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Sporobolus virginicus",1,0.681937963333333,0.998937963333333,"Salt barren"
"10996",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Distichlis littoralis",4,0.681937963333333,0.998937963333333,"Salt barren"
"10997",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Laguncularia racemosa",1,0.681937963333333,0.998937963333333,"Salt barren"
"10998",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Batis maritima",2,0.681937963333333,0.998937963333333,"Salt barren"
"10999",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Salicornia bigelovii",3,0.681937963333333,0.998937963333333,"Salt barren"
"11000",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Blutaparon vermiculare",3,0.681937963333333,0.998937963333333,"Salt barren"
"11001",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"Pneumatophore",3,0.681937963333333,0.998937963333333,"Salt barren"
"11002",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",47,"woody debris",2,0.681937963333333,0.998937963333333,"Salt barren"
"11003",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Laguncularia racemosa",1,0.70597193,1.02297193,"Salt barren"
"11004",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Salicornia bigelovii",3,0.70597193,1.02297193,"Salt barren"
"11005",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Batis maritima",4,0.70597193,1.02297193,"Salt barren"
"11006",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Borrichia frutescens",1,0.70597193,1.02297193,"Salt barren"
"11007",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Limonium carolinianum",1,0.70597193,1.02297193,"Salt barren"
"11008",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Blutaparon vermiculare",3,0.70597193,1.02297193,"Salt barren"
"11009",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Distichlis littoralis",1,0.70597193,1.02297193,"Salt barren"
"11010",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"Pneumatophore",3,0.70597193,1.02297193,"Salt barren"
"11011",3,"Upper Tampa Bay Park","5/25/2023","Salt barren by mangrove fringe","D",48,"woody debris",3,0.70597193,1.02297193,"Salt barren"
